season,date,team1id,team1home,team1pts,team1fgm,team1fga,team13ptm,team13pta,team1ftm,team1fta,team1oreb,team1dreb,team1ast,team1stl,team1blk,team1to,team1pf,team2id,team2home,team2pts,team2fgm,team2fga,team23ptm,team23pta,team2ftm,team2fta,team2oreb,team2dreb,team2ast,team2stl,team2blk,team2to,team2pf,team1_games_played,team1_wins,team1_losses,team1_win_pct,team1_days_since_last_game,team1_opp_win_pct_mean,team1_opp_win_pct_weighted,team1_pts_for_pg,team1_pts_against_pg,team1_fgm_pg,team1_fga_pg,team1_tpm_pg,team1_tpa_pg,team1_ftm_pg,team1_fta_pg,team1_oreb_pg,team1_dreb_pg,team1_ast_pg,team1_stl_pg,team1_blk_pg,team1_to_pg,team1_pf_pg,team1_poss_pg,team1_opp_poss_pg,team1_off_eff,team1_def_eff,team1_efg_pct,team1_tov_rate,team1_oreb_rate,team1_ft_rate,team1_weighted_pts_for_pg,team1_weighted_pts_against_pg,team1_weighted_poss_pg,team1_weighted_opp_poss_pg,team1_weighted_off_eff,team1_weighted_def_eff,team1_weighted_efg_pct,team1_weighted_tov_rate,team1_weighted_oreb_rate,team1_weighted_ft_rate,team1_weighted_win_pct,team2_games_played,team2_wins,team2_losses,team2_win_pct,team2_days_since_last_game,team2_opp_win_pct_mean,team2_opp_win_pct_weighted,team2_pts_for_pg,team2_pts_against_pg,team2_fgm_pg,team2_fga_pg,team2_tpm_pg,team2_tpa_pg,team2_ftm_pg,team2_fta_pg,team2_oreb_pg,team2_dreb_pg,team2_ast_pg,team2_stl_pg,team2_blk_pg,team2_to_pg,team2_pf_pg,team2_poss_pg,team2_opp_poss_pg,team2_off_eff,team2_def_eff,team2_efg_pct,team2_tov_rate,team2_oreb_rate,team2_ft_rate,team2_weighted_pts_for_pg,team2_weighted_pts_against_pg,team2_weighted_poss_pg,team2_weighted_opp_poss_pg,team2_weighted_off_eff,team2_weighted_def_eff,team2_weighted_efg_pct,team2_weighted_tov_rate,team2_weighted_oreb_rate,team2_weighted_ft_rate,team2_weighted_win_pct,diff_games_played,sum_games_played,diff_wins,sum_wins,diff_losses,sum_losses,diff_win_pct,sum_win_pct,diff_days_since_last_game,sum_days_since_last_game,diff_opp_win_pct_mean,sum_opp_win_pct_mean,diff_opp_win_pct_weighted,sum_opp_win_pct_weighted,diff_pts_for_pg,sum_pts_for_pg,diff_pts_against_pg,sum_pts_against_pg,diff_fgm_pg,sum_fgm_pg,diff_fga_pg,sum_fga_pg,diff_tpm_pg,sum_tpm_pg,diff_tpa_pg,sum_tpa_pg,diff_ftm_pg,sum_ftm_pg,diff_fta_pg,sum_fta_pg,diff_oreb_pg,sum_oreb_pg,diff_dreb_pg,sum_dreb_pg,diff_ast_pg,sum_ast_pg,diff_stl_pg,sum_stl_pg,diff_blk_pg,sum_blk_pg,diff_to_pg,sum_to_pg,diff_pf_pg,sum_pf_pg,diff_poss_pg,sum_poss_pg,diff_opp_poss_pg,sum_opp_poss_pg,diff_off_eff,sum_off_eff,diff_def_eff,sum_def_eff,diff_efg_pct,sum_efg_pct,diff_tov_rate,sum_tov_rate,diff_oreb_rate,sum_oreb_rate,diff_ft_rate,sum_ft_rate,diff_weighted_pts_for_pg,sum_weighted_pts_for_pg,diff_weighted_pts_against_pg,sum_weighted_pts_against_pg,diff_weighted_poss_pg,sum_weighted_poss_pg,diff_weighted_opp_poss_pg,sum_weighted_opp_poss_pg,diff_weighted_off_eff,sum_weighted_off_eff,diff_weighted_def_eff,sum_weighted_def_eff,diff_weighted_efg_pct,sum_weighted_efg_pct,diff_weighted_tov_rate,sum_weighted_tov_rate,diff_weighted_oreb_rate,sum_weighted_oreb_rate,diff_weighted_ft_rate,sum_weighted_ft_rate,diff_weighted_win_pct,sum_weighted_win_pct,home_indicator,pred_team1pts,pred_team2pts,team1_diff,team2_diff,spread_diff,score
2015,2015-03-22,87,False,67.0,22,51,6,20,17,22,9,31,9,4,8,13,16,2086,False,64.0,21,63,4,13,18,21,13,23,8,8,5,7,15,1.5895319,2.6370158,-0.24712524,1.091949,0.88888764,0.949604,1.0450377,0.54048896,0.044741005,0.5111811,-0.06592803,0.7586026,0.3940333,0.28838027,0.045759797,-0.91308194,0.055906426,0.63663125,0.095479734,0.11124386,-1.0557405,-0.6803959,-0.110775635,-0.11822713,0.91298336,0.36390305,0.911047,-0.8954578,-0.47308522,0.22686389,0.46602905,0.114270955,-0.12289287,-0.12755278,0.8443221,0.45122498,0.80878395,-0.8686044,-0.51898444,0.36597258,1.0945401,1.3591707,1.9583408,0.13576281,0.9100539,-0.2508383,1.1849877,1.0956473,0.2292159,-0.1604791,0.21076763,0.20001464,-0.2325226,-0.425752,0.45536846,0.44025415,0.36164215,0.37948167,-0.1368577,-0.18798216,-0.09477708,-0.46104738,-0.016498858,0.054771267,0.07357837,0.45673963,0.017047536,0.22419667,-0.3139281,0.52002347,0.47360194,0.16693062,-0.1370565,0.028084585,0.042464823,0.4175135,0.07291093,0.17962003,-0.31979507,0.42964843,0.5104245,0.85751915,0.67167896,1.487509,0.90070283,2.441238,-0.47749013,-0.060171653,0.117651485,1.2461921,0.8730209,0.27740777,-0.31384328,1.2187824,-0.12432954,1.2127469,0.23500228,0.42269132,0.21064192,-0.08122279,0.2287279,0.3986145,-0.2831666,0.09412835,0.83706737,0.28677633,0.74069256,-0.055578824,-0.19070795,0.45413876,-0.38507038,0.30694053,-1.0909384,-0.2801607,-0.36481878,0.267845,0.6801614,0.26419756,0.24190058,-0.06651537,0.16864143,0.010010019,-0.40403342,-0.8652766,-0.5497074,-0.37050962,-0.16131029,-0.020343637,-0.1897048,-0.012031266,0.3197479,0.74473614,0.30076492,0.19413443,0.58065236,0.6009716,-0.434294,-0.6764864,-0.94343877,0.07316578,-0.2590328,0.4310364,0.23611714,0.34526995,0.24437587,-0.030512279,-0.14156036,-0.043444894,-0.16234122,-0.0365525,0.30062976,0.68574834,0.31565446,0.2737983,0.53695875,0.5213965,-0.40489024,-0.6664973,-0.88966775,-0.008957274,-0.1773755,0.5333844,0.16362728,1.2209951,-3.1135142,67.08251,64.15456,0.0825119,0.15455627,-0.07204437,0.109371305
2022,2022-02-25,2239,True,66.0,29,56,2,14,6,9,4,17,14,12,2,8,11,300,False,64.0,28,50,5,13,3,4,6,25,10,4,3,18,15,0.92014086,1.276927,0.14411801,0.5670621,0.2834285,-0.021199463,0.001926557,0.18486051,0.075826794,0.14871882,0.09661155,-0.56311256,-0.38788944,0.60042137,0.22159879,-0.19123805,0.11608915,-0.4710153,0.17175516,-0.96162885,-0.3501067,-0.33868876,0.0760828,0.06833732,0.3179004,0.20606105,0.13908352,-0.26870355,0.013551014,0.27208057,0.17842636,0.044925034,0.07552764,0.06479871,0.31164065,0.17633592,0.13557515,-0.26397085,-0.050920505,0.31800646,0.72695845,0.70802677,0.9647766,0.13576281,0.6186301,0.40610588,0.4405242,0.43508643,0.029640894,-0.32886535,0.16663304,0.18313417,-0.5998583,-0.4781021,-0.06953957,-0.30199298,0.023818038,0.640125,-0.35830092,-0.12056643,0.25791243,-0.014244522,0.07043523,0.09759124,0.06326849,0.1964522,-0.15728332,0.1410702,0.13481578,0.20291373,-0.24990253,0.0057049175,-0.32127804,0.081527464,0.047579102,0.18660477,-0.13459694,0.117444046,0.1912269,0.2008543,-0.1501318,0.70409846,0.67167896,0.8207565,0.41181353,1.1910155,0.009427323,0.15271771,-0.06350716,0.7401042,-0.19640659,0.432318,-0.49585435,0.24661289,-0.47522348,0.25498617,0.13433321,0.113847345,0.4182182,-0.17454906,-0.04804444,0.18241914,-0.11957093,0.16548234,0.08866775,-0.7099768,0.13944168,-0.5224645,0.5676485,0.2942264,0.47692278,-0.06919287,-0.17951061,-0.0922513,-0.59573597,0.463116,-0.050079033,-0.48727632,0.24314034,0.02246989,-0.996798,-0.44203988,-0.2730207,-0.19640253,-0.35409003,-0.13334198,-0.043437004,0.10026574,-0.01124263,0.07445323,0.06778968,0.28276783,0.35704702,0.0029599827,-0.033790987,0.15897503,-0.36619574,-0.055379223,-0.19528577,0.13563447,0.46427843,-0.0062618353,0.15471458,0.09548853,0.383855,-0.18541245,-0.02557144,0.08976252,0.0035303782,0.062698096,0.07316261,0.27349213,0.30606067,0.0025670882,-0.009976811,0.14237918,-0.419595,-0.016531631,-0.24893488,0.09951821,0.4077188,0.08354376,-0.0050089792,0.8970243,0.32117662,66.14725,64.138084,0.14724731,0.13808441,0.009162903,0.116666235
2025,2025-02-12,130,True,75.0,25,56,7,23,18,26,12,22,7,5,5,11,13,2509,False,73.0,30,69,7,20,6,8,14,24,9,7,1,11,23,1.0317061,1.7869604,-0.24712524,0.94599956,-0.019301113,1.3446978,1.3020707,0.78969884,0.28790033,0.73941416,0.26713783,1.2934772,1.2153016,0.3460655,0.14369537,-0.060161725,0.6614356,1.1421057,-0.29877955,0.49681452,0.3539734,-0.19707495,0.355733,0.35813951,0.66443616,0.1490351,0.8399447,0.23106386,0.30976915,0.06728965,0.7712802,0.35682082,0.37043163,0.36313027,0.6307251,0.2130126,0.7866771,0.19814102,0.20844778,0.12031658,0.95691746,1.1421226,1.9583408,-0.2532448,1.1297784,-0.031856924,1.4079474,1.3931621,0.6475512,0.19624664,0.64942074,0.19980757,0.6831781,0.43832037,0.43573195,0.28609946,-0.2517938,0.14749055,1.0011135,0.35160452,-0.79935086,-0.54330766,-0.42020497,0.1329521,0.14981619,0.8193718,0.32645172,0.7793508,-0.4609503,0.14161395,0.32102922,0.67033714,0.18855548,0.14046313,0.16590084,0.8347946,0.30173728,0.766524,-0.513261,0.19077143,0.2700724,1.16789,-0.4975343,1.0985701,-0.32152045,1.9947299,0.009427323,-0.273061,-0.18935576,1.2968918,0.017478915,-0.03241267,-0.15360142,1.567512,-0.18565726,1.5273906,-0.0026353376,0.8145998,0.032850046,0.27434403,-0.044042196,0.79398876,0.013471692,0.26224884,0.43488246,1.1837628,0.58892757,0.95528436,-0.123889685,0.47411457,-0.15439019,0.2631379,0.18809862,-0.19667111,0.43539712,0.43606576,-0.009039142,1.2655524,-0.54815096,0.053576514,1.0619855,-0.19345824,0.8352967,-0.1656331,0.265753,-0.37718314,0.16573396,0.26243702,0.14877538,0.27423,-0.33406445,0.8472123,-0.23418719,0.28421593,-0.12088478,0.9143949,0.6702507,-0.17476569,0.12567087,0.25695574,-0.24790291,0.2433499,-0.044632528,0.8199064,0.0995573,0.30456465,0.17017195,0.274661,0.13477561,0.2870771,-0.38360515,0.84018624,-0.15045516,0.30042574,-0.15526563,0.87969923,0.6951058,-0.22605222,-0.01275054,0.23345414,-0.15509976,0.24080342,-0.21025695,1.3349878,0.32117662,75.121826,72.963875,0.12182617,-0.036125183,0.15795135,0.11704027
2023,2023-01-29,2117,True,70.0,26,59,9,23,9,16,14,20,12,6,5,11,22,2711,False,69.0,21,51,10,26,17,25,15,22,11,5,1,15,17,0.2507498,-0.42318395,0.9266045,-0.8214467,-0.019301113,0.35544965,0.27608526,-0.18986572,0.45954356,-0.1776074,0.15720074,-0.11307166,0.623333,-0.18668486,-0.28477296,0.13783777,0.1121147,-0.6072839,-0.31596702,-0.03542998,0.6956154,0.6651665,0.22783631,0.25480646,-0.22073247,0.42223287,-0.15112433,0.6862303,-0.008802952,-0.26731688,-0.21653497,0.47158167,0.21598738,0.23835707,-0.2385162,0.45051828,-0.17103286,0.7611857,0.01808525,-0.15357669,-0.83458596,0.38245484,-0.5255698,1.3027856,-0.8776719,-0.031856924,0.28899828,0.4028838,0.1846005,0.5576102,0.20696841,0.28602278,0.6206205,0.87389976,-0.16025834,-0.34077314,0.2917219,0.31782746,-0.059548598,-0.7643815,-0.67311954,-0.12945993,0.035051428,0.09651957,0.124775894,0.3641581,0.74093133,0.2695206,0.011568227,0.34696463,-0.35882172,0.22936982,0.5802446,0.104366064,0.14095598,0.40396103,0.74658334,0.29734764,-0.027873233,0.34538543,-0.2858695,-0.835496,-0.4975343,0.32069206,0.16736884,-0.50571495,-0.47749013,1.2171645,0.07623121,-1.0603566,0.017478915,-0.03241267,0.048959043,0.36557868,-0.15725605,0.38659176,-0.37594944,0.018579612,-0.2105589,0.59638625,-0.38434514,0.038299453,-0.18113212,0.2616418,-0.66336834,0.33434063,-0.3263081,0.9075229,-0.0040743044,-0.20788853,0.08833343,-0.37690562,-0.16197328,0.26621324,-0.24663639,0.25821012,-0.46136338,-0.37272605,0.4229447,-0.685481,0.5238406,-0.44858038,0.70065683,0.2871999,0.51804686,0.37450856,0.09318081,0.1753383,0.08506876,0.20670946,-0.62965214,0.1174004,-0.45771748,0.6873489,-0.44778773,0.093300365,0.5686865,0.37081113,-0.36181217,0.21464312,0.11645585,-0.3804494,-0.44884136,0.033113524,-0.22470614,0.6172158,0.073621005,0.1744881,0.051868215,0.20889486,-0.69194764,0.1335731,-0.43966287,0.7048157,-0.49746007,0.10083617,0.67162836,0.38534406,-0.33604354,0.228283,0.14226821,-0.26970032,0.028691992,-1.0472009,0.32117662,69.840096,68.8794,-0.15990448,-0.12059784,-0.03930664,0.11783929
2026,2025-11-13,233,True,89.0,25,57,2,8,37,46,13,32,11,8,5,18,27,88,False,74.0,21,62,5,23,27,33,9,25,7,8,5,15,29,-1.1995975,-1.1032283,-0.8339901,-0.74312055,-0.019301113,-2.3411763,-2.3548937,1.4177859,0.8624891,1.726928,1.5223815,-0.07469599,0.028436251,0.74204624,0.4293408,2.512138,0.06839711,-0.10763255,0.49348056,-0.2723646,-0.38762146,-0.6644012,0.7160842,0.67086923,0.9140112,0.42111972,0.2797697,-0.72854924,1.7942004,-0.436602,1.44255,0.85534793,0.72447306,0.6779256,0.928675,0.40692678,0.29298726,-0.7261207,1.8228495,-0.44330716,-0.7136591,-1.2454047,-1.187946,-0.83675617,-1.7266376,0.18712448,0.43285537,0.4144667,0.01470134,0.92381144,-0.015286815,1.0738237,0.51164925,1.7336854,-0.1540448,-0.3319596,0.5388954,1.0005893,0.016171962,0.06286682,2.393375,-0.37445778,0.5443664,0.65143317,0.63790154,-0.29450044,0.5705329,-0.5496646,-0.6283885,-0.44793153,-0.7832537,0.02259426,0.9222584,0.65999466,0.6464608,-0.29397395,0.5603783,-0.548563,-0.6223012,-0.4384976,-0.7814614,-1.7200028,0.2819412,-1.2350639,0.16736884,-1.2201278,0.009427323,-0.9117291,0.8647898,-1.5528519,-0.19640659,0.12249755,-2.8383412,-1.0379292,-2.8823988,-1.0499707,1.2655739,0.73916286,-0.2630947,1.0397238,1.564092,0.887724,0.14956352,1.4532034,-0.5316718,0.28629124,-1.6546547,1.1310301,0.7661035,0.32004005,0.6804805,0.027727412,1.5546521,1.7625705,-1.033218,0.6652314,-0.108123615,-0.049089693,0.33742657,0.3318862,-2.1877685,1.3442261,0.05740878,-0.45168248,-1.1101443,0.002293766,-0.104168095,0.7732309,-0.12955986,0.7416232,1.1950394,0.27439693,-0.26808533,0.57760113,0.8870842,-0.20463245,0.030800054,-0.7907999,2.0222626,0.6863851,0.377046,-0.7475268,1.2768412,0.75717515,-0.26746383,1.0350692,-0.10623127,0.7831187,-0.13280004,0.75083077,1.2066993,0.28191862,-0.26944822,0.5636426,0.89704305,-0.19740973,0.026503103,-0.786109,2.0343711,0.7087315,0.3692912,-0.75052655,0.87409,-1.5387229,0.32117662,88.947296,74.12173,-0.052703857,0.12172699,-0.17443085,0.12651914
2007,2006-11-11,2617,True,71.0,25,51,6,12,15,23,10,23,10,5,2,21,26,301,False,62.0,20,49,1,13,21,26,9,21,7,8,3,20,26,-1.534293,-1.2732394,-1.2252333,-1.9963387,-1.2302195,-2.3411763,-2.3548937,-4.1899467,-4.2352386,-4.1070395,-4.447104,-2.991241,-3.3838015,-3.332387,-3.4554386,-3.404151,-4.128491,-3.5209804,-2.9702024,-2.1678414,-3.6889148,-4.0233088,-4.574791,-4.5786676,-4.3843875,-4.393841,-4.381098,-3.7832668,-3.7254803,-3.3466058,-4.1923256,-4.2381763,-4.5724397,-4.5761876,-4.388659,-4.3953214,-4.3824296,-3.7807183,-3.7192566,-3.3416343,-1.9842933,-1.4624527,-1.187946,-1.2257638,-1.7266376,-0.9077825,-2.0947814,-2.1050088,-3.2719674,-3.2770844,-3.2338707,-3.4118955,-2.575872,-2.8290927,-2.794836,-2.879112,-2.8497722,-3.2528894,-2.9093966,-2.5867257,-2.0031655,-2.9634898,-3.192398,-3.4692962,-3.4708047,-3.3529317,-3.3832622,-3.3641245,-3.043541,-3.039417,-2.815569,-3.273555,-3.2785025,-3.4679801,-3.4694476,-3.3547485,-3.3849072,-3.3645754,-3.0408733,-3.0365784,-2.813055,-1.7200028,-0.10779654,-1.5128776,-0.0770758,-1.3094294,0.009427323,-1.3375078,-0.16146824,-2.3183305,0.017478915,-1.2716944,-0.116482936,-2.5200558,-0.118998155,-2.5204113,-0.167264,-4.218858,-0.063364096,-4.2888517,-0.16154923,-4.1746297,-0.12813212,-4.4202933,-0.09021023,-3.3784654,-0.08243823,-3.694677,-0.13513696,-3.668754,-0.1363714,-3.7707565,-0.10744748,-3.758871,-0.16542593,-4.189665,-0.14658694,-3.7892113,-0.08222896,-3.4400086,-0.12467004,-2.6332893,-0.055470858,-3.9066477,-0.084555216,-4.2013383,-0.12437624,-4.497935,-0.124599345,-4.4982996,-0.18597205,-4.30319,-0.07717233,-4.380039,-0.17267768,-4.328391,-0.0662392,-3.964978,-0.14751361,-3.9352953,-0.13060415,-3.6904132,-0.1663142,-4.223271,-0.06438216,-4.2912803,-0.124369055,-4.497312,-0.124513134,-4.497601,-0.18486793,-4.3072777,-0.07837192,-4.379717,-0.17181756,-4.330562,-0.06691047,-3.9645278,-0.14659497,-3.933082,-0.12895888,-3.687838,-0.15689728,-2.3193524,0.32117662,71.18911,62.103363,0.1891098,0.10336304,0.085746765,0.13391408
2017,2017-01-13,166,True,81.0,28,60,7,22,18,24,15,25,14,3,5,11,24,2253,False,69.0,25,48,5,15,14,28,5,21,10,2,0,13,19,-0.08394573,0.59688264,-0.8339901,1.1849074,0.5861581,0.029038703,-0.07978659,0.56443524,-0.068414815,0.41548368,0.23664588,0.6928157,0.5810254,0.686737,0.6051229,0.4522153,0.5661049,0.50041306,-0.5375153,0.65107274,0.37421548,0.2829833,0.30290714,0.2781629,0.48824897,-0.1399212,0.46864134,0.29485616,0.5706173,0.5300429,0.59598386,-0.056658573,0.312162,0.29409167,0.5112216,-0.1422203,0.50798756,0.28064513,0.5362824,0.5426456,1.2867246,-0.05164104,0.3024004,-0.44774857,0.7712808,0.18712448,-0.27898774,-0.33155036,0.3249811,0.26973295,0.31841245,0.39116025,0.24248068,0.28811166,0.29285842,0.4172029,-0.097131535,0.3628448,0.22321211,0.7370233,-0.31218836,-0.24457315,-0.037531383,0.35564694,0.33353442,0.25307134,0.22200087,0.21090108,-0.3110919,-0.2578536,0.28659117,0.3241808,0.2228535,0.36035782,0.33305746,0.24755697,0.17454123,0.19650944,-0.33021456,-0.27052227,0.33311427,0.832697,-0.10779654,-0.068246946,0.41181353,0.47660264,-0.47749013,-0.6988397,0.31218922,1.2146477,0.23136443,0.432318,0.3298487,-0.14756744,0.28139275,-0.23727255,0.15067357,0.49536547,-0.3482945,0.13998415,0.025850872,0.41680747,-0.22843692,0.36875954,0.34640023,0.55460954,0.20551348,0.5072472,0.29622573,0.57486516,0.10757545,0.60474354,0.4629772,0.19175717,0.11372387,0.52213234,0.20845842,0.4177107,-1.0783345,0.1646259,0.7878542,0.21216393,0.55234253,0.040268306,0.27404267,0.12526004,-0.13541624,0.37819368,-0.13261253,0.3515479,0.16073756,0.40379784,-0.37131035,0.071808584,0.1891648,0.369277,0.5698777,-0.04439466,0.7609289,0.14532436,0.17166059,0.48256302,0.17964554,0.5113538,-0.28787345,0.11558592,-0.1323531,0.38593325,-0.1176742,0.35929513,0.18812002,0.41192213,-0.32076818,0.040181983,0.24144104,0.38016844,0.5765873,-0.06427681,0.7426553,0.118982084,0.13800913,0.51970184,0.34053606,1.3231871,0.32117662,81.02593,69.1828,0.025932312,0.1828003,-0.15686798,0.13987613
2017,2016-11-19,193,True,76.0,25,59,7,28,19,28,13,28,9,7,4,15,23,2046,False,70.0,22,60,7,27,19,25,11,27,12,7,2,13,27,-1.1995975,-1.1032283,-0.8339901,-0.74312055,-1.2302195,0.34505647,0.33539027,0.62538886,0.34843254,0.59411883,0.2470823,0.5393133,0.08830018,0.5023737,0.7149866,-0.39410913,0.94274884,-0.37710738,0.49348056,1.8337208,0.3459994,0.9777317,0.5126961,0.47561952,0.34721342,0.10282531,0.59767866,0.09953725,-0.31151873,0.62607884,0.62752295,0.3543576,0.5151201,0.4775498,0.3467367,0.10626232,0.59991187,0.10003111,-0.32300657,0.62473816,-0.7636635,-1.1368808,-0.8567579,-1.03126,0.6787653,-0.6888011,-1.2522359,-1.2557493,0.9110655,0.6370034,0.7776975,0.26703966,1.1291535,0.573657,0.93748206,1.0664772,-0.68102497,0.49593925,0.13319471,0.2666816,-0.74701107,-0.03675793,0.2101841,0.5216322,0.6444127,0.66621864,0.2947663,0.89071375,-0.2245725,-0.5262048,1.022899,0.9211761,0.6290478,0.52899337,0.65308684,0.66810626,0.27910158,0.8953797,-0.22269335,-0.527387,1.0294949,0.70413375,-0.10779654,-1.1795013,-0.32152045,-1.0415245,0.25288606,-1.0181738,-1.1877261,-0.02189477,-0.19640659,-1.1167842,1.6980891,-0.5438869,1.7231003,-0.54890144,-0.44280973,0.89606225,-0.3901962,0.5911166,-0.3138117,0.79942715,-0.079837166,0.29495248,-0.5947379,1.0369037,-0.48173124,0.41795328,-0.46892962,0.8834287,-0.4246721,1.0810889,0.31873196,-0.6621893,0.30791527,0.80135,-0.4542928,-0.12339674,0.15757419,0.4650119,2.1103535,0.6813072,0.32079467,0.1609002,0.5991711,0.6535607,-0.13757364,0.5888568,-0.31144086,0.6483825,-0.45161602,0.59192353,-0.23935713,0.240648,-0.47122535,0.86217016,0.3155133,-0.092047356,0.26533943,-0.501094,-0.4456722,1.0077946,-0.45151833,0.9040391,-0.37660396,0.5889832,-0.14358553,0.59494114,-0.3192372,0.6550682,-0.45418274,0.593068,-0.21909802,0.23220152,-0.47427005,0.8665256,0.31346998,-0.09062854,0.25583214,-0.50838053,-0.4524839,1.0117457,-1.2145232,-0.018735027,0.32117662,76.16006,69.97763,0.16005707,-0.022369385,0.18242645,0.14071018
2011,2011-02-05,43,True,72.0,25,50,8,18,14,18,7,23,14,7,6,17,13,171,False,67.0,29,63,2,5,7,10,13,20,11,7,6,13,18,0.58544534,0.42687154,0.53536123,-0.017573139,-1.2302195,0.35917738,0.2736197,-0.04189259,0.04631125,-0.12730168,-0.13279416,-0.010063447,-0.066085555,0.19962944,0.026430475,-0.6836414,0.24326746,-0.074539274,-0.66372234,0.45922285,0.119155936,0.2666644,0.0738536,0.10177634,0.07631134,0.14192994,0.20334876,0.22718379,-0.51050824,0.26221368,-0.058364525,0.004309049,0.073024444,0.09318778,0.059392046,0.1054524,0.18210204,0.18255347,-0.5053784,0.14257939,0.032881755,0.49097884,0.79918253,-0.058740992,0.6787653,0.40610588,-0.50422895,-0.44787505,0.37712023,0.31926492,0.28791302,0.26703966,0.077109315,-0.079395875,0.6910084,0.5587114,0.6292598,0.31170183,-0.20487106,0.040220816,-0.18872023,0.10082339,0.3215784,0.21177304,0.26048017,0.448325,0.3439213,0.27778912,0.15638839,0.7174569,0.52891916,0.35179994,0.27169186,0.20676906,0.24803783,0.42692792,0.30673018,0.24661033,0.11624641,0.6775112,0.50353426,0.76258135,0.2819412,0.54294294,-0.56596506,0.65520585,0.7398035,0.2591624,-0.59357685,0.42127702,-1.2658341,-0.34223312,0.90691435,-0.097487986,0.7733279,-0.111288786,-0.45521718,0.21607327,-0.30434728,0.23071441,-0.4273406,0.11551374,-0.41790128,0.103052735,-0.079146065,0.043833166,0.021763146,-0.08768838,-0.4882546,0.55488443,-0.5152928,0.3718481,-1.1549515,0.022032512,-0.1215979,0.32241413,0.13817604,-0.17119698,-0.5639389,-0.36488274,0.5298509,0.16957971,-0.0033217687,0.12951863,-0.10691017,0.34991315,-0.17566827,0.17202568,-0.20672128,0.21695367,-0.4506268,0.31931734,-0.25997365,0.29183313,-0.13137981,0.2774433,0.031142663,0.22109482,-1.1775953,0.17778735,-0.28188655,0.48637918,-0.44137722,0.19177322,-0.288751,0.17840415,-0.17052063,0.1684622,-0.1999634,0.20478608,-0.44124764,0.2975511,-0.25076267,0.24948531,-0.115135446,0.24718077,0.034676697,0.17170337,-1.1302801,0.155208,-0.3574554,0.40279096,-0.6175894,0.5080208,0.32117662,72.07386,66.87533,0.07386017,-0.124671936,0.1985321,0.14190774
2025,2025-03-15,193,False,74.0,28,57,15,30,3,5,7,19,13,6,2,10,14,2006,False,76.0,27,59,9,27,13,16,13,22,14,8,3,9,9,1.9242274,2.8070269,0.14411801,0.9143615,-0.9274899,0.031941533,0.08375043,0.76302606,0.42858082,0.8151993,0.4764085,2.074337,1.5346872,-0.3790028,-0.54185396,-0.34053782,0.24326746,0.921008,0.716944,0.074120395,-0.28112823,-0.079301,0.31431764,0.3248461,0.6799325,0.32213348,0.8130006,-0.37088838,-0.18354937,-0.7004425,0.77230215,0.43136144,0.3354526,0.34546816,0.66753936,0.30457503,0.79384404,-0.36661613,-0.21372,-0.5562838,0.9663937,2.1188385,3.283093,-0.058740992,1.2254477,-0.6888011,0.17617553,0.23431659,0.95331854,0.4958999,1.0575744,0.76969063,1.9150679,1.7922727,-0.13163802,-0.36374235,0.41156366,0.6488635,1.3530684,0.55078703,0.3568822,-0.24824673,0.12180542,0.44669,0.46544743,0.7845091,0.32336915,0.71272475,-0.37822458,0.38134408,-0.66264343,0.9986964,0.5175307,0.44483808,0.46885332,0.8305714,0.34104517,0.7747246,-0.3942227,0.3776837,-0.56726056,1.3779416,-0.8872721,2.0431361,-0.8104097,3.244952,0.25288606,0.046273027,-0.29689825,1.3384571,0.017478915,-0.961874,-0.1573476,0.1209275,-0.17065868,0.18269862,-0.36512917,0.9935455,-0.17039146,0.5405475,-0.42023176,1.0909017,-0.43992433,0.73104745,-0.05581065,2.4257386,-0.45553145,2.0032277,-0.19191124,-0.29806858,-0.105793945,-0.5352256,-0.66785455,0.07441393,-0.49054915,0.5346127,-0.5454317,1.367102,0.08478941,0.78227526,-0.23256426,0.2726686,0.01823738,-0.31235147,-0.19064112,0.037192617,-0.22908467,0.44199532,-0.24164169,0.45899466,-0.27903962,0.83314323,-0.0786028,0.36938894,-0.069306664,0.8588709,0.07575205,-0.44017363,-0.5493328,0.14194573,0.042158615,-0.8193209,-0.40651762,1.0274835,-0.19130705,0.55599684,-0.20785837,0.4514932,-0.22683065,0.47159022,-0.34441167,0.85602146,-0.11386363,0.3716808,-0.15807378,0.8884802,0.09566309,-0.4485178,-0.57084775,0.1233123,0.07219855,-0.67725563,-0.38003087,1.4751784,-3.1135142,74.11927,76.21009,0.119270325,0.21009064,-0.09082031,0.14900987
